gameid,date_time,away_id,away_score,home_id,home_score
330452635,Thu Feb 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2635,69,2198,80
330452908,Thu Feb 14 2013 21:00:00 GMT-0500 (Eastern Standard Time),2382,70,2908,59
330452681,Thu Feb 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2115,82,2681,101
330460108,Fri Feb 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),219,54,108,73
330460043,Fri Feb 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),172,68,43,61
330460225,Fri Feb 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),171,55,225,58
330460159,Fri Feb 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),163,73,159,55
330460294,Fri Feb 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),2454,68,294,70
330462368,Fri Feb 15 2013 20:00:00 GMT-0500 (Eastern Standard Time),315,57,2368,54
330460325,Fri Feb 15 2013 21:00:00 GMT-0500 (Eastern Standard Time),2739,66,325,59
330462363,Fri Feb 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),314,73,2363,74
330462754,Fri Feb 15 2013 19:05:00 GMT-0500 (Eastern Standard Time),270,80,2754,94
330470002,Sat Feb 16 2013 13:45:00 GMT-0500 (Eastern Standard Time),57,83,2,52
330462132,Fri Feb 15 2013 21:00:00 GMT-0500 (Eastern Standard Time),46,62,2132,55
330462619,Fri Feb 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),261,48,2619,65
330470005,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),242,57,5,80
330470008,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),142,71,8,73
330470013,Sat Feb 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),2540,49,13,67
330470023,Sat Feb 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),2172,62,23,41
330470024,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),26,88,24,80
330470043,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),171,56,43,75
330470050,Sat Feb 16 2013 18:15:00 GMT-0500 (Eastern Standard Time),47,45,50,46
330470038,Sat Feb 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),9,63,38,62
330470041,Sat Feb 16 2013 12:00:00 GMT-0500 (Eastern Standard Time),222,70,41,61
330470052,Sat Feb 16 2013 12:00:00 GMT-0500 (Eastern Standard Time),103,66,52,69
330470055,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),55,67,2198,80
330470066,Sat Feb 16 2013 13:45:00 GMT-0500 (Eastern Standard Time),2628,53,66,87
330470070,Sat Feb 16 2013 22:05:00 GMT-0500 (Eastern Standard Time),2348,67,70,61
330470071,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),282,68,71,80
330470079,Sat Feb 16 2013 20:05:00 GMT-0500 (Eastern Standard Time),2623,54,79,62
330470108,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),163,57,108,69
330470084,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),2509,55,84,83
330470113,Sat Feb 16 2013 18:00:00 GMT-0500 (Eastern Standard Time),218,83,113,82
330470094,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),56,62,94,46
330470099,Sat Feb 16 2013 17:00:00 GMT-0500 (Eastern Standard Time),344,68,99,80
330470116,Sat Feb 16 2013 11:30:00 GMT-0500 (Eastern Standard Time),2115,80,116,89
330470120,Sat Feb 16 2013 18:00:00 GMT-0500 (Eastern Standard Time),150,81,120,83
330470140,Sat Feb 16 2013 19:15:00 GMT-0500 (Eastern Standard Time),2473,86,140,74
330470139,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2429,58,139,75
330470151,Sat Feb 16 2013 17:00:00 GMT-0500 (Eastern Standard Time),2572,86,151,82
330470145,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),61,74,145,84
330470153,Sat Feb 16 2013 12:00:00 GMT-0500 (Eastern Standard Time),258,81,153,93
330470152,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),259,86,152,90
330470155,Sat Feb 16 2013 15:05:00 GMT-0500 (Eastern Standard Time),2464,74,155,72
330470154,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),59,57,154,56
330470193,Sat Feb 16 2013 15:30:00 GMT-0500 (Eastern Standard Time),2084,79,193,71
330470159,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),219,67,159,57
330470158,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),127,73,158,64
330470167,Sat Feb 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),68,50,167,60
330470197,Sat Feb 16 2013 13:30:00 GMT-0500 (Eastern Standard Time),201,79,197,84
330470195,Sat Feb 16 2013 11:00:00 GMT-0500 (Eastern Standard Time),2309,75,195,78
330470202,Sat Feb 16 2013 16:30:00 GMT-0500 (Eastern Standard Time),248,92,202,101
330470198,Sat Feb 16 2013 20:30:00 GMT-0500 (Eastern Standard Time),357,51,198,56
330470225,Sat Feb 16 2013 18:00:00 GMT-0500 (Eastern Standard Time),172,69,225,66
330470231,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),2535,64,231,53
330470232,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),290,60,232,69
330470252,Sat Feb 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),2501,72,252,86
330470233,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2870,64,233,51
330470238,Sat Feb 16 2013 18:30:00 GMT-0500 (Eastern Standard Time),245,56,238,63
330470264,Sat Feb 16 2013 23:00:00 GMT-0500 (Eastern Standard Time),204,62,264,72
330470257,Sat Feb 16 2013 18:00:00 GMT-0500 (Eastern Standard Time),179,80,257,83
330470265,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2483,79,265,77
330470269,Sat Feb 16 2013 13:00:00 GMT-0500 (Eastern Standard Time),221,69,269,79
330470277,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),2641,64,277,66
330470276,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),235,71,276,59
330470288,Sat Feb 16 2013 19:30:00 GMT-0500 (Eastern Standard Time),526,74,288,84
330470279,Sat Feb 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),62,71,279,80
330470295,Sat Feb 16 2013 12:00:00 GMT-0500 (Eastern Standard Time),2729,74,295,62
330470299,Sat Feb 16 2013 19:05:00 GMT-0500 (Eastern Standard Time),27,35,299,75
330470302,Sat Feb 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),2463,61,302,73
330470300,Sat Feb 16 2013 23:00:00 GMT-0500 (Eastern Standard Time),2239,66,300,86
330470292,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2277,53,292,48
330470304,Sat Feb 16 2013 21:05:00 GMT-0500 (Eastern Standard Time),149,61,304,54
330470305,Sat Feb 16 2013 13:00:00 GMT-0500 (Eastern Standard Time),164,69,305,75
330470326,Sat Feb 16 2013 17:00:00 GMT-0500 (Eastern Standard Time),2636,73,326,62
330470309,Sat Feb 16 2013 20:15:00 GMT-0500 (Eastern Standard Time),2226,57,309,58
330470328,Sat Feb 16 2013 23:00:00 GMT-0500 (Eastern Standard Time),166,69,328,73
330470322,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),2083,62,322,63
330470331,Sat Feb 16 2013 17:05:00 GMT-0500 (Eastern Standard Time),253,72,331,86
330470324,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2241,70,324,63
330470399,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),42,49,399,75
330470350,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),111,67,350,73
330470333,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),2579,58,333,68
330470339,Sat Feb 16 2013 15:00:00 GMT-0500 (Eastern Standard Time),156,71,339,68
330472005,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),36,89,2005,86
330472031,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2393,66,2031,61
330472006,Sat Feb 16 2013 19:30:00 GMT-0500 (Eastern Standard Time),189,50,2006,67
330472046,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2046,83,2565,71
330472016,Sat Feb 16 2013 18:00:00 GMT-0500 (Eastern Standard Time),2010,72,2016,65
330472066,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),311,64,2066,60
330472050,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),2199,56,2050,50
330472097,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),2678,78,2097,87
330472117,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2649,73,2117,64
330472142,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),2329,60,2142,64
330472110,Sat Feb 16 2013 17:15:00 GMT-0500 (Eastern Standard Time),2534,80,2110,75
330472130,Sat Feb 16 2013 15:05:00 GMT-0500 (Eastern Standard Time),2666,74,2130,82
330472169,Sat Feb 16 2013 16:30:00 GMT-0500 (Eastern Standard Time),2154,43,2169,57
330472168,Sat Feb 16 2013 12:00:00 GMT-0500 (Eastern Standard Time),2752,59,2168,70
330472184,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),227,67,2184,62
330472193,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),2382,71,2193,54
330472210,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2717,73,2210,80
330472181,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2460,71,2181,64
330472197,Sat Feb 16 2013 19:15:00 GMT-0500 (Eastern Standard Time),93,70,2197,79
330472229,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),98,82,2229,87
330472230,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),2086,68,2230,63
330472244,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),2247,78,2244,60
330472275,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),119,57,2275,50
330472306,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),239,61,2306,81
330472305,Sat Feb 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),251,47,2305,73
330472296,Sat Feb 16 2013 18:30:00 GMT-0500 (Eastern Standard Time),2755,38,2296,77
330472320,Sat Feb 16 2013 19:30:00 GMT-0500 (Eastern Standard Time),2377,69,2320,62
330472335,Sat Feb 16 2013 18:00:00 GMT-0500 (Eastern Standard Time),2272,73,2335,68
330472325,Sat Feb 16 2013 13:00:00 GMT-0500 (Eastern Standard Time),2603,64,2325,76
330472341,Sat Feb 16 2013 16:30:00 GMT-0500 (Eastern Standard Time),161,67,2341,92
330472344,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),2515,61,2344,76
330472350,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),82,60,2350,69
330472351,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2608,61,2351,50
330472413,Sat Feb 16 2013 19:30:00 GMT-0500 (Eastern Standard Time),2635,63,2413,65
330472405,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2597,64,2405,73
330472427,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),2127,73,2427,65
330472433,Sat Feb 16 2013 17:20:00 GMT-0500 (Eastern Standard Time),2032,87,2433,54
330472426,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),349,56,2426,55
330472379,Sat Feb 16 2013 16:30:00 GMT-0500 (Eastern Standard Time),2415,87,2379,55
330472439,Sat Feb 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),21,70,2439,72
330472447,Sat Feb 16 2013 17:20:00 GMT-0500 (Eastern Standard Time),2466,84,2447,79
330472458,Sat Feb 16 2013 21:05:00 GMT-0500 (Eastern Standard Time),16,64,2458,78
330472449,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),85,39,2449,75
330472504,Sat Feb 16 2013 18:20:00 GMT-0500 (Eastern Standard Time),2400,77,2504,80
330472506,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2737,57,2506,64
330472514,Sat Feb 16 2013 15:00:00 GMT-0500 (Eastern Standard Time),2598,55,2514,71
330472529,Sat Feb 16 2013 15:30:00 GMT-0500 (Eastern Standard Time),2523,68,2529,63
330472507,Sat Feb 16 2013 12:00:00 GMT-0500 (Eastern Standard Time),87,54,2507,71
330472539,Sat Feb 16 2013 16:30:00 GMT-0500 (Eastern Standard Time),2250,71,2539,61
330472541,Sat Feb 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),2492,60,2541,70
330472542,Sat Feb 16 2013 18:20:00 GMT-0500 (Eastern Standard Time),2428,36,2542,44
330472545,Sat Feb 16 2013 17:45:00 GMT-0500 (Eastern Standard Time),2617,50,2545,54
330472547,Sat Feb 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),250,65,2547,63
330472561,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2352,80,2561,57
330472569,Sat Feb 16 2013 18:15:00 GMT-0500 (Eastern Standard Time),2448,70,2569,72
330472571,Sat Feb 16 2013 17:05:00 GMT-0500 (Eastern Standard Time),2710,55,2571,64
330472612,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),2099,68,2612,59
330472550,Sat Feb 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),183,76,2550,65
330472582,Sat Feb 16 2013 17:20:00 GMT-0500 (Eastern Standard Time),2011,49,2582,58
330472630,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2546,96,2630,74
330472640,Sat Feb 16 2013 14:30:00 GMT-0500 (Eastern Standard Time),2029,69,2640,75
330472638,Sat Feb 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),2116,58,2638,73
330472643,Sat Feb 16 2013 19:05:00 GMT-0500 (Eastern Standard Time),2166,72,2643,57
330472653,Sat Feb 16 2013 20:30:00 GMT-0500 (Eastern Standard Time),249,63,2653,61
330472655,Sat Feb 16 2013 14:30:00 GMT-0500 (Eastern Standard Time),2567,67,2655,78
330472633,Sat Feb 16 2013 13:00:00 GMT-0500 (Eastern Standard Time),96,58,2633,88
330472670,Sat Feb 16 2013 19:30:00 GMT-0500 (Eastern Standard Time),45,57,2670,84
330472674,Sat Feb 16 2013 18:00:00 GMT-0500 (Eastern Standard Time),2174,84,2674,74
330472711,Sat Feb 16 2013 18:00:00 GMT-0500 (Eastern Standard Time),2459,58,2711,66
330472681,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),2803,75,2681,89
330472751,Sat Feb 16 2013 16:00:00 GMT-0500 (Eastern Standard Time),278,51,2751,55
330472692,Sat Feb 16 2013 21:05:00 GMT-0500 (Eastern Standard Time),147,61,2692,69
330472908,Sat Feb 16 2013 14:00:00 GMT-0500 (Eastern Standard Time),338,67,2908,79
330472747,Sat Feb 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),236,58,2747,78
330480044,Sun Feb 17 2013 12:00:00 GMT-0500 (Eastern Standard Time),107,61,44,64
330480025,Sun Feb 17 2013 22:00:00 GMT-0500 (Eastern Standard Time),30,68,25,76
330480058,Sun Feb 17 2013 13:00:00 GMT-0500 (Eastern Standard Time),97,59,58,41
330480048,Sun Feb 17 2013 19:30:00 GMT-0500 (Eastern Standard Time),256,72,48,71
330480104,Sun Feb 17 2013 13:00:00 GMT-0500 (Eastern Standard Time),160,56,104,68
330472885,Sat Feb 16 2013 16:20:00 GMT-0500 (Eastern Standard Time),3084,55,2885,63
330480130,Sun Feb 17 2013 12:00:00 GMT-0500 (Eastern Standard Time),213,71,130,79
330480077,Sun Feb 17 2013 19:30:00 GMT-0500 (Eastern Standard Time),356,62,77,41
330480228,Sun Feb 17 2013 18:00:00 GMT-0500 (Eastern Standard Time),2390,45,228,43
330480254,Sun Feb 17 2013 15:00:00 GMT-0500 (Eastern Standard Time),12,68,254,64
330482287,Sun Feb 17 2013 20:00:00 GMT-0500 (Eastern Standard Time),2724,68,2287,67
330482363,Sun Feb 17 2013 14:00:00 GMT-0500 (Eastern Standard Time),315,60,2363,56
330480325,Sun Feb 17 2013 14:00:00 GMT-0500 (Eastern Standard Time),270,67,325,88
330482294,Sun Feb 17 2013 14:00:00 GMT-0500 (Eastern Standard Time),135,51,2294,72
330480275,Sun Feb 17 2013 13:00:00 GMT-0500 (Eastern Standard Time),194,49,275,71
330482520,Sun Feb 17 2013 16:00:00 GMT-0500 (Eastern Standard Time),2368,63,2520,67
330482754,Sun Feb 17 2013 14:05:00 GMT-0500 (Eastern Standard Time),2739,71,2754,54
330482430,Sun Feb 17 2013 14:00:00 GMT-0500 (Eastern Standard Time),2026,76,2430,68
330492065,Mon Feb 18 2013 19:30:00 GMT-0500 (Eastern Standard Time),47,50,2065,64
330490221,Mon Feb 18 2013 19:00:00 GMT-0500 (Eastern Standard Time),87,51,221,42
330490222,Mon Feb 18 2013 21:00:00 GMT-0500 (Eastern Standard Time),164,63,222,71
330492016,Mon Feb 18 2013 21:15:00 GMT-0500 (Eastern Standard Time),2011,66,2016,58
330492169,Mon Feb 18 2013 20:00:00 GMT-0500 (Eastern Standard Time),2415,50,2169,52
330492217,Mon Feb 18 2013 19:00:00 GMT-0500 (Eastern Standard Time),314,64,2217,66
330492182,Mon Feb 18 2013 19:00:00 GMT-0500 (Eastern Standard Time),2275,54,2182,63
330492306,Mon Feb 18 2013 21:00:00 GMT-0500 (Eastern Standard Time),277,61,2306,71
330492261,Mon Feb 18 2013 19:00:00 GMT-0500 (Eastern Standard Time),2450,62,2261,59
330492379,Mon Feb 18 2013 19:50:00 GMT-0500 (Eastern Standard Time),2154,62,2379,64
330492329,Mon Feb 18 2013 19:00:00 GMT-0500 (Eastern Standard Time),2083,61,2329,55
330492443,Mon Feb 18 2013 20:00:00 GMT-0500 (Eastern Standard Time),3079,59,2443,100
330492502,Mon Feb 18 2013 22:35:00 GMT-0500 (Eastern Standard Time),331,80,2502,89
330492504,Mon Feb 18 2013 21:00:00 GMT-0500 (Eastern Standard Time),2029,76,2504,47
330492542,Mon Feb 18 2013 20:00:00 GMT-0500 (Eastern Standard Time),2448,49,2542,56
330492640,Mon Feb 18 2013 21:00:00 GMT-0500 (Eastern Standard Time),2400,57,2640,73
330493084,Mon Feb 18 2013 21:05:00 GMT-0500 (Eastern Standard Time),594,43,3084,73
330492569,Mon Feb 18 2013 19:45:00 GMT-0500 (Eastern Standard Time),2428,71,2569,52
330492582,Mon Feb 18 2013 21:05:00 GMT-0500 (Eastern Standard Time),2010,67,2582,81
330500021,Tue Feb 19 2013 22:00:00 GMT-0500 (Eastern Standard Time),2751,51,21,79
330492729,Mon Feb 18 2013 19:00:00 GMT-0500 (Eastern Standard Time),2247,63,2729,75
330500059,Tue Feb 19 2013 21:00:00 GMT-0500 (Eastern Standard Time),153,70,59,58
330500139,Tue Feb 19 2013 21:00:00 GMT-0500 (Eastern Standard Time),2670,62,139,76
330500127,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),84,72,127,68
330500103,Tue Feb 19 2013 21:00:00 GMT-0500 (Eastern Standard Time),120,58,103,69
330500152,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),52,66,152,84
330500142,Tue Feb 19 2013 21:00:00 GMT-0500 (Eastern Standard Time),57,60,142,63
330500156,Tue Feb 19 2013 20:05:00 GMT-0500 (Eastern Standard Time),79,45,156,59
330500252,Tue Feb 19 2013 21:00:00 GMT-0500 (Eastern Standard Time),328,68,252,70
330500324,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),2427,64,324,65
330500198,Tue Feb 19 2013 20:30:00 GMT-0500 (Eastern Standard Time),2110,65,198,94
330500282,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),2724,66,282,62
330500357,Tue Feb 19 2013 20:30:00 GMT-0500 (Eastern Standard Time),2466,82,357,71
330502320,Tue Feb 19 2013 20:30:00 GMT-0500 (Eastern Standard Time),2447,74,2320,63
330502086,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),2184,49,2086,68
330502241,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),2737,52,2241,65
330502127,Tue Feb 19 2013 19:30:00 GMT-0500 (Eastern Standard Time),2506,54,2127,72
330502344,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),2335,101,2344,102
330502350,Tue Feb 19 2013 20:00:00 GMT-0500 (Eastern Standard Time),2674,85,2350,76
330502440,Tue Feb 19 2013 22:00:00 GMT-0500 (Eastern Standard Time),278,69,2440,64
330502437,Tue Feb 19 2013 20:00:00 GMT-0500 (Eastern Standard Time),2130,75,2437,79
330502377,Tue Feb 19 2013 20:50:00 GMT-0500 (Eastern Standard Time),2545,58,2377,65
330502390,Tue Feb 19 2013 21:00:00 GMT-0500 (Eastern Standard Time),258,50,2390,54
330502515,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),2097,72,2515,66
330502550,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),269,67,2550,46
330502619,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),2378,39,2619,83
330502628,Tue Feb 19 2013 20:00:00 GMT-0500 (Eastern Standard Time),251,68,2628,59
330502623,Tue Feb 19 2013 20:00:00 GMT-0500 (Eastern Standard Time),2460,69,2623,63
330502678,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),2272,78,2678,67
330502633,Tue Feb 19 2013 19:00:00 GMT-0500 (Eastern Standard Time),99,72,2633,82
330510009,Wed Feb 20 2013 22:00:00 GMT-0500 (Eastern Standard Time),265,57,9,69
330510012,Wed Feb 20 2013 23:00:00 GMT-0500 (Eastern Standard Time),264,52,12,70
330510002,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),245,65,2,56
330510027,Wed Feb 20 2013 22:00:00 GMT-0500 (Eastern Standard Time),2540,45,27,54
330510042,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),160,44,42,49
330510045,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2230,60,45,68
330510055,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),2546,65,55,67
330510068,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),2005,65,68,77
330510096,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),238,70,96,74
330510046,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),305,66,46,90
330510077,Wed Feb 20 2013 21:00:00 GMT-0500 (Eastern Standard Time),275,69,77,41
330510104,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),399,69,104,79
330510107,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),322,79,107,76
330510111,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),256,64,111,66
330510179,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),113,94,179,99
330510194,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),135,45,194,71
330510195,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2199,50,195,73
330510183,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2507,59,183,84
330510197,Wed Feb 20 2013 21:00:00 GMT-0500 (Eastern Standard Time),2305,68,197,67
330510202,Wed Feb 20 2013 20:05:00 GMT-0500 (Eastern Standard Time),151,72,202,63
330510235,Wed Feb 20 2013 21:00:00 GMT-0500 (Eastern Standard Time),248,74,235,81
330510227,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2752,55,227,42
330510239,Wed Feb 20 2013 21:00:00 GMT-0500 (Eastern Standard Time),66,87,239,82
330510250,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),292,48,250,63
330510261,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),311,61,261,73
330510299,Wed Feb 20 2013 22:05:00 GMT-0500 (Eastern Standard Time),302,65,299,71
330510270,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),82,53,270,64
330510295,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),350,61,295,84
330510300,Wed Feb 20 2013 22:00:00 GMT-0500 (Eastern Standard Time),279,59,300,68
330510325,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2750,50,325,41
330510349,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2142,63,349,77
330512026,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),2643,80,2026,77
330512116,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),276,82,2116,70
330510333,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),344,56,333,64
330510339,Wed Feb 20 2013 20:05:00 GMT-0500 (Eastern Standard Time),2287,62,339,79
330512046,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2046,53,2198,91
330512197,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),2057,80,2197,49
330512181,Wed Feb 20 2013 20:05:00 GMT-0500 (Eastern Standard Time),71,84,2181,92
330512239,Wed Feb 20 2013 22:05:00 GMT-0500 (Eastern Standard Time),13,60,2239,77
330512166,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),231,36,2166,73
330512250,Wed Feb 20 2013 23:00:00 GMT-0500 (Eastern Standard Time),2541,42,2250,85
330512348,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),3079,48,2348,118
330512275,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2244,79,2275,50
330512426,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),44,44,2426,50
330512379,Wed Feb 20 2013 19:50:00 GMT-0500 (Eastern Standard Time),2261,63,2379,59
330512413,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),93,106,2413,100
330512439,Wed Feb 20 2013 22:15:00 GMT-0500 (Eastern Standard Time),36,59,2439,61
330512458,Wed Feb 20 2013 21:05:00 GMT-0500 (Eastern Standard Time),155,64,2458,62
330512534,Wed Feb 20 2013 20:45:00 GMT-0500 (Eastern Standard Time),2617,50,2534,44
330512565,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),2634,83,2565,73
330512572,Wed Feb 20 2013 20:00:00 GMT-0500 (Eastern Standard Time),2638,39,2572,45
330512641,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),201,86,2641,71
330512579,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),145,62,2579,63
330512599,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),58,54,2599,69
330512717,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),232,67,2717,65
330512870,Wed Feb 20 2013 19:00:00 GMT-0500 (Eastern Standard Time),2473,71,2870,77
330520008,Thu Feb 21 2013 19:00:00 GMT-0500 (Eastern Standard Time),61,60,8,62
330520038,Thu Feb 21 2013 22:00:00 GMT-0500 (Eastern Standard Time),254,50,38,60
330512934,Wed Feb 20 2013 22:00:00 GMT-0500 (Eastern Standard Time),2571,78,2934,79
