espn_game_id,date_time,away_espn_id,away_friendly_school,away_score,home_espn_id,home_friendly_school,home_score,conf_friendly
323162277,Sun Nov 11 2012 19:30:00 GMT-0500 (Eastern Standard Time),2379,Maryland-Eastern Shore,55,2277,Houston Baptist,70,Nonconference
323162426,Sun Nov 11 2012 14:00:00 GMT-0500 (Eastern Standard Time),2561,Siena,54,2426,Navy,49,Nonconference
323162437,Sun Nov 11 2012 19:00:00 GMT-0500 (Eastern Standard Time),603,,96,2437,Nebraska-Omaha,86,Nonconference
323162504,Sun Nov 11 2012 17:00:00 GMT-0500 (Eastern Standard Time),2544,,51,2504,Prairie View,80,Nonconference
323162509,Sun Nov 11 2012 14:00:00 GMT-0500 (Eastern Standard Time),2275,Hofstra,54,2509,Purdue,83,Nonconference
323162547,Sun Nov 11 2012 21:00:00 GMT-0500 (Eastern Standard Time),147,Montana State,72,2547,Seattle,87,Nonconference
323162567,Sun Nov 11 2012 19:00:00 GMT-0500 (Eastern Standard Time),2351,Loyola Marymount,58,2567,Southern Methodist,73,Nonconference
323162579,Sun Nov 11 2012 15:00:00 GMT-0500 (Eastern Standard Time),270,Milwaukee,75,2579,South Carolina,82,Nonconference
323162619,Sun Nov 11 2012 16:00:00 GMT-0500 (Eastern Standard Time),481,,57,2619,Stony Brook,93,Nonconference
323162643,Sun Nov 11 2012 16:00:00 GMT-0500 (Eastern Standard Time),2005,Air Force,77,2643,Citadel,70,Nonconference
323162678,Sun Nov 11 2012 14:00:00 GMT-0500 (Eastern Standard Time),349,Army,80,2678,Virginia Military,74,Nonconference
323162717,Sun Nov 11 2012 19:00:00 GMT-0500 (Eastern Standard Time),2369,,68,2717,Western Carolina,95,Nonconference
323170024,Mon Nov 12 2012 23:30:00 GMT-0500 (Eastern Standard Time),2239,Cal State Fullerton,68,24,Stanford,81,Nonconference
323170048,Mon Nov 12 2012 21:30:00 GMT-0500 (Eastern Standard Time),219,Pennsylvania,69,48,Delaware,84,Nonconference
323170052,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2084,Buffalo,68,52,Florida State,95,Nonconference
323170061,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2754,Youngstown State,68,61,Georgia,56,Nonconference
323170066,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2010,Alabama A&M,40,66,Iowa State,98,Nonconference
323170071,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),292,Texas-Pan American,61,71,Bradley,78,Nonconference
323170084,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2449,North Dakota State,61,84,Indiana,87,Nonconference
323170087,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2405,Monmouth,57,87,Notre Dame,84,Nonconference
323170120,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2413,Morehead State,45,120,Maryland,67,Nonconference
323170130,Mon Nov 12 2012 21:00:00 GMT-0500 (Eastern Standard Time),85,IUPUI,54,130,Michigan,91,Nonconference
323170135,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2649,Toledo,56,135,Minnesota,82,Nonconference
323170164,Mon Nov 12 2012 19:30:00 GMT-0500 (Eastern Standard Time),2529,Sacred Heart,62,164,Rutgers,88,Nonconference
323170167,Tue Nov 13 2012 02:00:00 GMT-0500 (Eastern Standard Time),2166,Davidson,81,167,New Mexico,86,Nonconference
323170221,Mon Nov 12 2012 18:00:00 GMT-0500 (Eastern Standard Time),2230,Fordham,51,221,Pittsburgh,86,Nonconference
323170228,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2506,Presbyterian,44,228,Clemson,77,Nonconference
323170235,Mon Nov 12 2012 19:30:00 GMT-0500 (Eastern Standard Time),2454,North Florida,66,235,Memphis,81,Nonconference
323170236,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2631,,53,236,Chattanooga,88,Nonconference
323170245,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2653,Troy,65,245,Texas A&M,83,Nonconference
323170249,Mon Nov 12 2012 22:30:00 GMT-0500 (Eastern Standard Time),2008,,78,249,North Texas,75,Nonconference
323170251,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2154,Coppin State,46,251,Texas,69,Nonconference
323170258,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2217,Fairfield,45,258,Virginia,54,Nonconference
323170259,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),227,Rhode Island,50,259,Virginia Tech,69,Nonconference
323170288,Mon Nov 12 2012 18:00:00 GMT-0500 (Eastern Standard Time),310,,55,288,Lipscomb,73,Nonconference
323170322,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2341,,94,322,Lafayette,98,Nonconference
323170325,Mon Nov 12 2012 18:00:00 GMT-0500 (Eastern Standard Time),189,Bowling Green,73,325,Cleveland State,79,Nonconference
323170356,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2597,St. Francis (NY),64,356,Illinois,89,Nonconference
323172006,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2302,,53,2006,Akron,97,Nonconference
323172029,Mon Nov 12 2012 23:00:00 GMT-0500 (Eastern Standard Time),2029,Arkansas Pine Bluff,62,2379,Maryland-Eastern Shore,52,Nonconference
323172097,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2466,Northwestern State,71,2097,Campbell,67,Nonconference
323172099,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),104,Boston University,75,2099,Canisius,83,Nonconference
323172169,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),3216,,46,2169,Delaware State,95,Nonconference
323172250,Mon Nov 12 2012 23:59:00 GMT-0500 (Eastern Standard Time),277,West Virginia,50,2250,Gonzaga,84,Nonconference
323172287,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2540,UC Santa Barbara,72,2287,Illinois State,100,Nonconference
323172294,Mon Nov 12 2012 19:30:00 GMT-0500 (Eastern Standard Time),2117,Central Michigan,61,2294,Iowa,73,Nonconference
323172306,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2320,Lamar,55,2306,Kansas State,79,Nonconference
323172329,Mon Nov 12 2012 20:30:00 GMT-0500 (Eastern Standard Time),2523,Robert Morris,60,2329,Lehigh,89,Nonconference
323172335,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2729,William & Mary,71,2335,Liberty,59,Nonconference
323172350,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2525,,41,2350,Loyola Chicago,64,Nonconference
323172378,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2196,,52,2378,UMBC,70,Nonconference
323172382,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2476,,25,2382,Mercer,70,Nonconference
323172428,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),3169,,46,2428,North Carolina Central,109,Nonconference
323172430,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2736,,65,2430,UNC Greensboro,81,Nonconference
323172439,Mon Nov 12 2012 22:00:00 GMT-0500 (Eastern Standard Time),2464,Northern Arizona,54,2439,UNLV,92,Nonconference
323172443,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),79,Southern Illinois,72,2443,New Orleans,55,Nonconference
323172448,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),3084,Utah Valley,64,2448,North Carolina A&T,55,Nonconference
323172463,Mon Nov 12 2012 22:05:00 GMT-0500 (Eastern Standard Time),331,Eastern Washington,79,2463,Cal State Northridge,96,Nonconference
323172483,Mon Nov 12 2012 21:30:00 GMT-0500 (Eastern Standard Time),2502,Portland State,69,2483,Oregon,80,Nonconference
323172507,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2803,Bryant,49,2507,Providence,81,Nonconference
323172514,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),44,American,61,2514,Quinnipiac,55,Nonconference
323172515,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),3093,,71,2515,Radford,76,Nonconference
323172535,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2370,,40,2535,Samford,59,Nonconference
323172546,Mon Nov 12 2012 20:00:00 GMT-0500 (Eastern Standard Time),2358,,61,2546,Southeast Missouri State,89,Nonconference
323172550,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2450,Norfolk State,65,2550,Seton Hall,78,Nonconference
323172569,Mon Nov 12 2012 19:30:00 GMT-0500 (Eastern Standard Time),338,Kennesaw State,67,2569,South Carolina State,65,Nonconference
323172603,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),43,NULL,35,2603,NULL,61,NULL
323172612,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2115,NULL,61,2612,NULL,64,NULL
323172628,Mon Nov 12 2012 18:00:00 GMT-0500 (Eastern Standard Time),2113,,47,2628,TCU,75,Nonconference
323172747,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),2691,,54,2747,Wofford,87,Nonconference
323172908,Mon Nov 12 2012 19:00:00 GMT-0500 (Eastern Standard Time),3171,,36,2908,USC Upstate,90,Nonconference
323180021,Tue Nov 13 2012 22:00:00 GMT-0500 (Eastern Standard Time),3096,,57,21,San Diego State,91,Nonconference
323180023,Tue Nov 13 2012 22:00:00 GMT-0500 (Eastern Standard Time),248,Houston,77,23,San Jose State,75,Nonconference
323180025,Tue Nov 13 2012 21:30:00 GMT-0500 (Eastern Standard Time),2492,Pepperdine,62,25,California,79,Nonconference
323180026,Tue Nov 13 2012 23:30:00 GMT-0500 (Eastern Standard Time),300,UC Irvine,79,26,UCLA,80,Nonconference
323180030,Tue Nov 13 2012 21:30:00 GMT-0500 (Eastern Standard Time),299,Long Beach State,44,30,USC,62,Nonconference
323180041,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),261,Vermont,49,41,Connecticut,67,Nonconference
323180056,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),50,Florida A&M,66,56,Stetson,88,Nonconference
323180062,Tue Nov 13 2012 04:00:00 GMT-0500 (Eastern Standard Time),2277,Houston Baptist,60,62,Hawaii,73,Nonconference
323180068,Tue Nov 13 2012 21:30:00 GMT-0500 (Eastern Standard Time),2473,Oakland,80,68,Boise State,88,Nonconference
323180077,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2640,Texas Southern,49,77,Northwestern,79,Nonconference
323180096,Tue Nov 13 2012 21:42:00 GMT-0500 (Eastern Standard Time),150,Duke,75,96,Kentucky,68,Nonconference
323180098,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2046,Austin Peay,54,98,Western Kentucky,74,Nonconference
323180099,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2377,McNeese State,48,99,LSU,73,Nonconference
323180113,Tue Nov 13 2012 10:00:00 GMT-0500 (Eastern Standard Time),108,Harvard,64,113,Massachusetts,67,Nonconference
323180116,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),42,NULL,63,116,NULL,70,NULL
323180130,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),325,Cleveland State,47,130,Michigan,77,Nonconference
323180140,Tue Nov 13 2012 20:05:00 GMT-0500 (Eastern Standard Time),2876,,64,140,UMKC,99,Nonconference
323180142,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2016,Alcorn State,54,142,Missouri,91,Nonconference
323180145,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),324,Coastal Carolina,72,145,Mississippi,90,Nonconference
323180151,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),291,,51,151,East Carolina,87,Nonconference
323180159,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),160,New Hampshire,72,159,Dartmouth,58,Nonconference
323180163,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),111,Northeastern,67,163,Princeton,66,Nonconference
323180171,Tue Nov 13 2012 19:30:00 GMT-0500 (Eastern Standard Time),2265,,40,171,Columbia,74,Nonconference
323180189,Tue Nov 13 2012 17:00:00 GMT-0500 (Eastern Standard Time),85,IUPUI,80,189,Bowling Green,66,Nonconference
323180193,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2755,Grambling State,54,193,Miami (OH),80,Nonconference
323180219,Tue Nov 13 2012 16:30:00 GMT-0500 (Eastern Standard Time),2217,Fairfield,62,219,Pennsylvania,53,Nonconference
323180221,Tue Nov 13 2012 21:00:00 GMT-0500 (Eastern Standard Time),2329,Lehigh,53,221,Pittsburgh,78,Nonconference
323180231,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2576,,71,231,Furman,90,Nonconference
323180249,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2320,Lamar,59,249,North Texas,74,Nonconference
323180252,Tue Nov 13 2012 21:00:00 GMT-0500 (Eastern Standard Time),2247,Georgia State,62,252,Brigham Young,80,Nonconference
323180257,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),350,North Carolina-Wilmington,58,257,Richmond,101,Nonconference
323180258,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),48,Delaware,59,258,Virginia,53,Nonconference
323180264,Tue Nov 13 2012 21:30:00 GMT-0500 (Eastern Standard Time),399,Albany,63,264,Washington,62,Nonconference
323180269,Tue Nov 13 2012 21:00:00 GMT-0500 (Eastern Standard Time),2545,Southeastern Louisiana,53,269,Marquette,64,Nonconference
323180282,Tue Nov 13 2012 19:05:00 GMT-0500 (Eastern Standard Time),2737,Winthrop,55,282,Indiana State,66,Nonconference
323180294,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),3174,,48,294,Jacksonville,78,Nonconference
323180315,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2598,St. Francis (PA),69,315,Niagara,86,Nonconference
323180326,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),3086,,66,326,Texas State,86,Nonconference
323180344,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2226,Florida Atlantic,58,344,Mississippi State,78,Nonconference
323180526,Tue Nov 13 2012 19:05:00 GMT-0500 (Eastern Standard Time),2390,Miami (FL),51,526,Florida Gulf Coast,63,Nonconference
323182026,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2272,High Point,86,2026,Appalachian State,64,Nonconference
323182032,Tue Nov 13 2012 20:05:00 GMT-0500 (Eastern Standard Time),2028,,47,2032,Arkansas State,76,Nonconference
323182057,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),310,,49,2057,Belmont,88,Nonconference
323182083,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2244,George Mason,56,2083,Bucknell,61,Nonconference
323182110,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),418,,65,2110,Central Arkansas,108,Nonconference
323182116,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2011,Alabama State,56,2116,UCF,85,Nonconference
323182130,Tue Nov 13 2012 20:05:00 GMT-0500 (Eastern Standard Time),2151,,65,2130,Chicago State,81,Nonconference
323182132,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2400,Mississippi Valley State,60,2132,Cincinnati,102,Nonconference
323182197,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2750,Wright State,56,2197,Eastern Illinois,44,Nonconference
323182210,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2079,,51,2210,Elon,95,Nonconference
323182305,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),127,Michigan State,67,2305,Kansas,64,Nonconference
323182306,Tue Nov 13 2012 22:00:00 GMT-0500 (Eastern Standard Time),2008,,26,2306,Kansas State,87,Nonconference
323182309,Tue Nov 13 2012 12:00:00 GMT-0500 (Eastern Standard Time),218,Temple,80,2309,Kent State,66,Nonconference
323182429,Tue Nov 13 2012 21:00:00 GMT-0500 (Eastern Standard Time),290,Georgia Southern,53,2429,Charlotte,66,Nonconference
323182504,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),3166,,38,2504,Prairie View,91,Nonconference
323182520,Tue Nov 13 2012 06:00:00 GMT-0500 (Eastern Standard Time),2619,Stony Brook,54,2520,Rider,46,Nonconference
323182523,Tue Nov 13 2012 18:00:00 GMT-0500 (Eastern Standard Time),2230,Fordham,58,2523,Robert Morris,74,Nonconference
323182534,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2810,,31,2534,Sam Houston State,82,Nonconference
323182539,Tue Nov 13 2012 22:00:00 GMT-0500 (Eastern Standard Time),2093,,58,2539,San Francisco,73,Nonconference
323182542,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2393,Middle Tennessee State,58,2542,Savannah State,55,Nonconference
323182571,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2634,Tennessee State,71,2571,South Dakota State,78,Nonconference
323182599,Tue Nov 13 2012 14:00:00 GMT-0500 (Eastern Standard Time),2174,NULL,74,2599,NULL,77,NULL
323182655,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2065,Bethune-Cookman,55,2655,Tulane,65,Nonconference
323182670,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),2724,Wichita State,53,2670,Virginia Commonwealth,51,Nonconference
323182674,Tue Nov 13 2012 08:00:00 GMT-0500 (Eastern Standard Time),2459,Northern Illinois,46,2674,Valparaiso,69,Nonconference
323182678,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),3164,,81,2678,Virginia Military,116,Nonconference
323182711,Tue Nov 13 2012 19:00:00 GMT-0500 (Eastern Standard Time),3098,,40,2711,Western Michigan,85,Nonconference
323182752,Tue Nov 13 2012 16:00:00 GMT-0500 (Eastern Standard Time),2086,Butler,47,2752,Xavier,62,Atlantic 10
323182870,Tue Nov 13 2012 20:00:00 GMT-0500 (Eastern Standard Time),2947,,56,2870,IPFW,73,Nonconference
323182885,Tue Nov 13 2012 19:30:00 GMT-0500 (Eastern Standard Time),412,,43,2885,NJIT,76,Nonconference
323190006,Wed Nov 14 2012 20:05:00 GMT-0500 (Eastern Standard Time),2730,,64,6,South Alabama,82,Nonconference
323190016,Wed Nov 14 2012 22:05:00 GMT-0500 (Eastern Standard Time),2934,Cal State Bakersfield,67,16,Sacramento State,85,Nonconference
323190027,Wed Nov 14 2012 22:00:00 GMT-0500 (Eastern Standard Time),278,Fresno State,39,27,UC Riverside,30,Nonconference
323190046,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),2335,Liberty,59,46,Georgetown,68,Nonconference
323190057,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),275,Wisconsin,56,57,Florida,74,Nonconference
323190059,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),2506,Presbyterian,38,59,Georgia Tech,52,Nonconference
323190107,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),311,Maine,54,107,Holy Cross,57,Nonconference
323190139,Wed Nov 14 2012 20:00:00 GMT-0500 (Eastern Standard Time),2541,Santa Clara,74,139,Saint Louis,62,Nonconference
323190149,Wed Nov 14 2012 21:00:00 GMT-0500 (Eastern Standard Time),568,,53,149,Montana,82,Nonconference
323190155,Wed Nov 14 2012 20:05:00 GMT-0500 (Eastern Standard Time),509,,51,155,North Dakota,87,Nonconference
323190156,Wed Nov 14 2012 20:05:00 GMT-0500 (Eastern Standard Time),5,UAB,60,156,Creighton,77,Nonconference
323190172,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),179,St. Bonaventure,72,172,Cornell,68,Nonconference
323190198,Wed Nov 14 2012 20:00:00 GMT-0500 (Eastern Standard Time),2949,,41,198,Oral Roberts,90,Nonconference
323190242,Wed Nov 14 2012 20:00:00 GMT-0500 (Eastern Standard Time),244,,63,242,Rice,75,Nonconference
323190265,Wed Nov 14 2012 22:00:00 GMT-0500 (Eastern Standard Time),3084,Utah Valley,49,265,Washington State,72,Nonconference
323190292,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),2947,,65,292,Texas-Pan American,74,Nonconference
323190301,Wed Nov 14 2012 22:00:00 GMT-0500 (Eastern Standard Time),94,Northern Kentucky,61,301,San Diego,65,Nonconference
323192142,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),2368,Marist,60,2142,Colgate,74,Nonconference
323192169,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),2681,Wagner,69,2169,Delaware State,73,Nonconference
323192172,Wed Nov 14 2012 21:00:00 GMT-0500 (Eastern Standard Time),357,Texas A&M-CC,51,2172,Denver,68,Nonconference
323192241,Wed Nov 14 2012 18:00:00 GMT-0500 (Eastern Standard Time),288,Lipscomb,66,2241,Gardner-Webb,62,Nonconference
323192348,Wed Nov 14 2012 20:00:00 GMT-0500 (Eastern Standard Time),2031,Arkansas-Little Rock,52,2348,Louisiana Tech,70,Nonconference
323192352,Wed Nov 14 2012 21:00:00 GMT-0500 (Eastern Standard Time),2378,UMBC,70,2352,Loyola (MD),86,Nonconference
323192426,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),2066,Binghamton,52,2426,Navy,75,Nonconference
323192460,Wed Nov 14 2012 20:00:00 GMT-0500 (Eastern Standard Time),2649,Toledo,81,2460,Northern Iowa,84,Nonconference
323192542,Wed Nov 14 2012 19:00:00 GMT-0500 (Eastern Standard Time),2454,North Florida,47,2542,Savannah State,54,Nonconference
323192565,Wed Nov 14 2012 20:00:00 GMT-0500 (Eastern Standard Time),2710,Western Illinois,50,2565,SIU Edwardsville,62,Nonconference
323192582,Wed Nov 14 2012 18:30:00 GMT-0500 (Eastern Standard Time),233,South Dakota,79,2582,Southern,83,Nonconference
323192630,Wed Nov 14 2012 20:00:00 GMT-0500 (Eastern Standard Time),459,,58,2630,Tennessee-Martin,84,Nonconference
323192641,Wed Nov 14 2012 20:00:00 GMT-0500 (Eastern Standard Time),2437,Nebraska-Omaha,63,2641,Texas Tech,91,Nonconference
323192643,Wed Nov 14 2012 19:05:00 GMT-0500 (Eastern Standard Time),2410,,45,2643,Citadel,62,Nonconference
323192751,Wed Nov 14 2012 21:15:00 GMT-0500 (Eastern Standard Time),2428,North Carolina Central,60,2751,Wyoming,73,Nonconference
323200002,Thu Nov 15 2012 20:00:00 GMT-0500 (Eastern Standard Time),93,Murray State,79,2,Auburn,59,Nonconference
323200012,Thu Nov 15 2012 22:00:00 GMT-0500 (Eastern Standard Time),2638,UTEP,51,12,Arizona,72,Nonconference
323200013,Thu Nov 15 2012 22:00:00 GMT-0500 (Eastern Standard Time),2458,Northern Colorado,53,13,Cal Poly,64,Nonconference
323200023,Thu Nov 15 2012 22:30:00 GMT-0500 (Eastern Standard Time),2692,Weber State,67,23,San Jose State,68,Nonconference
323200024,Thu Nov 15 2012 21:00:00 GMT-0500 (Eastern Standard Time),2016,Alcorn State,51,24,Stanford,69,Nonconference
